task_id	family	semantic_subtasks	pure_composition	requires_transition	source_suite	source_task_id	source_task	original_instruction	new_instruction	goal_atom	physical_group	evidence_notes	init_states	action_plan_steps	comparison_png	bundle	canonical_task_signature
COMPOSEFB2_011	FB4_full_goal_scene_plus_left_cabinet	3	true	false	libero_10;libero_goal	103;3	KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it;open_the_top_drawer_and_put_the_bowl_inside	put the black bowl in the bottom drawer of the cabinet and close it | Open the top layer of the drawer and put the bowl inside	Put the black bowl in the bottom drawer of the left white cabinet, then close the bottom drawer of the left white cabinet, and finally open the top drawer of the right wooden cabinet.	in(akita_black_bowl_1, white_cabinet_1_bottom_region); close(white_cabinet_1_bottom_region); open(wooden_cabinet_1_top_region)	feedback_full_goal_scene_plus_left_white_cabinet	The complete LIBERO-Goal scene, table type, camera context, object set, and original coordinates are retained. | Only the LIBERO-10 Kitchen Scene 4 white cabinet is added at its exact robot-left coordinate and yaw. | The original Goal wooden cabinet stays at robot-right, and the wine bottle stays at its exact Goal initial coordinate. | The plate starts at its exact original LIBERO-Goal table coordinate. | The bowl-to-bottom-drawer primitive comes from LIBERO-10 Kitchen Scene 4; the left white cabinet pose and orientation are unchanged. | This exact drawer-opening subtrajectory is present in the cited LIBERO-40 task.	5	4	comparison_png/COMPOSEFB2_011__put_the_black_bowl_in_the_bottom_drawer_of_the_left_white_cabinet_then_close_the_bottom_drawer_of_the_left_white_cabinet_and_finally_open_the_top_draw.png	tasks/composefb2_011__put_the_black_bowl_in_the_bottom_drawer_of_the_left_white_cabinet_then_close_the_bottom_drawer_of_the_left_white_cabinet_and_finally_open_the_top_draw	composition|9b09ab6f28999fa99bdc3d3b8e7b1dda9d457fe02d03eb58a878dae39ae96988|frozenset({close(white_cabinet_1_bottom_region),in(akita_black_bowl_1,white_cabinet_1_bottom_region),open(wooden_cabinet_1_top_region)})
COMPOSEFB2_012	FB4_full_goal_scene_plus_left_cabinet	2	true	false	libero_goal;libero_10	1;103	put_the_bowl_on_the_plate;KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it	Put the bowl on the plate | put the black bowl in the bottom drawer of the cabinet and close it	Put the black bowl on the plate, and then close the bottom drawer of the left white cabinet.	on(akita_black_bowl_1, plate_1); close(white_cabinet_1_bottom_region)	feedback_full_goal_scene_plus_left_white_cabinet	The complete LIBERO-Goal scene, table type, camera context, object set, and original coordinates are retained. | Only the LIBERO-10 Kitchen Scene 4 white cabinet is added at its exact robot-left coordinate and yaw. | The original Goal wooden cabinet stays at robot-right, and the wine bottle stays at its exact Goal initial coordinate. | The plate starts at its exact original LIBERO-Goal table coordinate. | This exact bowl-to-plate relation is learned in LIBERO-Goal.	5	3	comparison_png/COMPOSEFB2_012__put_the_black_bowl_on_the_plate_and_then_close_the_bottom_drawer_of_the_left_white_cabinet.png	tasks/composefb2_012__put_the_black_bowl_on_the_plate_and_then_close_the_bottom_drawer_of_the_left_white_cabinet	composition|9b09ab6f28999fa99bdc3d3b8e7b1dda9d457fe02d03eb58a878dae39ae96988|frozenset({close(white_cabinet_1_bottom_region),on(akita_black_bowl_1,plate_1)})
COMPOSEFB2_013	FB4_full_goal_scene_plus_left_cabinet	2	true	false	libero_goal	1;10	put_the_bowl_on_the_plate;open_the_middle_drawer_of_the_cabinet	Put the bowl on the plate | Open the middle layer of the drawer	Put the black bowl on the plate, and then open the middle drawer of the right wooden cabinet.	on(akita_black_bowl_1, plate_1); open(wooden_cabinet_1_middle_region)	feedback_full_goal_scene_plus_left_white_cabinet	The complete LIBERO-Goal scene, table type, camera context, object set, and original coordinates are retained. | Only the LIBERO-10 Kitchen Scene 4 white cabinet is added at its exact robot-left coordinate and yaw. | The original Goal wooden cabinet stays at robot-right, and the wine bottle stays at its exact Goal initial coordinate. | The plate starts at its exact original LIBERO-Goal table coordinate. | This exact bowl-to-plate relation is learned in LIBERO-Goal.	5	3	comparison_png/COMPOSEFB2_013__put_the_black_bowl_on_the_plate_and_then_open_the_middle_drawer_of_the_right_wooden_cabinet.png	tasks/composefb2_013__put_the_black_bowl_on_the_plate_and_then_open_the_middle_drawer_of_the_right_wooden_cabinet	composition|9b09ab6f28999fa99bdc3d3b8e7b1dda9d457fe02d03eb58a878dae39ae96988|frozenset({on(akita_black_bowl_1,plate_1),open(wooden_cabinet_1_middle_region)})
COMPOSEFB2_014	FB4_full_goal_scene_plus_left_cabinet	2	true	false	libero_goal	1;3	put_the_bowl_on_the_plate;open_the_top_drawer_and_put_the_bowl_inside	Put the bowl on the plate | Open the top layer of the drawer and put the bowl inside	Put the black bowl on the plate, and then open the top drawer of the right wooden cabinet.	on(akita_black_bowl_1, plate_1); open(wooden_cabinet_1_top_region)	feedback_full_goal_scene_plus_left_white_cabinet	The complete LIBERO-Goal scene, table type, camera context, object set, and original coordinates are retained. | Only the LIBERO-10 Kitchen Scene 4 white cabinet is added at its exact robot-left coordinate and yaw. | The original Goal wooden cabinet stays at robot-right, and the wine bottle stays at its exact Goal initial coordinate. | The plate starts at its exact original LIBERO-Goal table coordinate. | This exact bowl-to-plate relation is learned in LIBERO-Goal. | This exact drawer-opening subtrajectory is present in the cited LIBERO-40 task.	5	3	comparison_png/COMPOSEFB2_014__put_the_black_bowl_on_the_plate_and_then_open_the_top_drawer_of_the_right_wooden_cabinet.png	tasks/composefb2_014__put_the_black_bowl_on_the_plate_and_then_open_the_top_drawer_of_the_right_wooden_cabinet	composition|9b09ab6f28999fa99bdc3d3b8e7b1dda9d457fe02d03eb58a878dae39ae96988|frozenset({on(akita_black_bowl_1,plate_1),open(wooden_cabinet_1_top_region)})
COMPOSEFB2_015	FB4_full_goal_scene_plus_left_cabinet	2	false	false	libero_goal	5	push_the_plate_to_the_front_of_the_stove;put_the_wine_bottle_on_top_of_the_cabinet	Push the plate to the front of the stove | Put the wine bottle on the top of the drawer	Put the plate on top of the left white cabinet, and then put the wine bottle on top of the right wooden cabinet.	on(plate_1, white_cabinet_1_top_side); on(wine_bottle_1, wooden_cabinet_1_top_side)	feedback_full_goal_scene_plus_left_white_cabinet	The complete LIBERO-Goal scene, table type, camera context, object set, and original coordinates are retained. | Only the LIBERO-10 Kitchen Scene 4 white cabinet is added at its exact robot-left coordinate and yaw. | The original Goal wooden cabinet stays at robot-right, and the wine bottle stays at its exact Goal initial coordinate. | The plate starts at its exact original LIBERO-Goal table coordinate. | LIBERO-Goal teaches plate manipulation by pushing and cabinet-top placement with other objects; picking the plate onto the left cabinet is an explicit mixed-transfer probe requested in the feedback. | Both the right wooden cabinet and wine bottle use their exact original LIBERO-Goal poses.	5	4	comparison_png/COMPOSEFB2_015__put_the_plate_on_top_of_the_left_white_cabinet_and_then_put_the_wine_bottle_on_top_of_the_right_wooden_cabinet.png	tasks/composefb2_015__put_the_plate_on_top_of_the_left_white_cabinet_and_then_put_the_wine_bottle_on_top_of_the_right_wooden_cabinet	composition|9b09ab6f28999fa99bdc3d3b8e7b1dda9d457fe02d03eb58a878dae39ae96988|frozenset({on(plate_1,white_cabinet_1_top_side),on(wine_bottle_1,wooden_cabinet_1_top_side)})
COMPOSEFB2_016	FB4_full_goal_scene_plus_left_cabinet	3	false	false	libero_goal;libero_10	103;5	push_the_plate_to_the_front_of_the_stove;KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it;put_the_wine_bottle_on_top_of_the_cabinet	Push the plate to the front of the stove | put the black bowl in the bottom drawer of the cabinet and close it | Put the wine bottle on the top of the drawer	Put the plate on top of the left white cabinet, then close the bottom drawer of the left white cabinet, and finally put the wine bottle on top of the right wooden cabinet.	on(plate_1, white_cabinet_1_top_side); close(white_cabinet_1_bottom_region); on(wine_bottle_1, wooden_cabinet_1_top_side)	feedback_full_goal_scene_plus_left_white_cabinet	The complete LIBERO-Goal scene, table type, camera context, object set, and original coordinates are retained. | Only the LIBERO-10 Kitchen Scene 4 white cabinet is added at its exact robot-left coordinate and yaw. | The original Goal wooden cabinet stays at robot-right, and the wine bottle stays at its exact Goal initial coordinate. | The plate starts at its exact original LIBERO-Goal table coordinate. | LIBERO-Goal teaches plate manipulation by pushing and cabinet-top placement with other objects; picking the plate onto the left cabinet is an explicit mixed-transfer probe requested in the feedback. | Both the right wooden cabinet and wine bottle use their exact original LIBERO-Goal poses.	5	5	comparison_png/COMPOSEFB2_016__put_the_plate_on_top_of_the_left_white_cabinet_then_close_the_bottom_drawer_of_the_left_white_cabinet_and_finally_put_the_wine_bottle_on_top_of_the_ri.png	tasks/composefb2_016__put_the_plate_on_top_of_the_left_white_cabinet_then_close_the_bottom_drawer_of_the_left_white_cabinet_and_finally_put_the_wine_bottle_on_top_of_the_ri	composition|9b09ab6f28999fa99bdc3d3b8e7b1dda9d457fe02d03eb58a878dae39ae96988|frozenset({close(white_cabinet_1_bottom_region),on(plate_1,white_cabinet_1_top_side),on(wine_bottle_1,wooden_cabinet_1_top_side)})
COMPOSEFB2_017	FB4_full_goal_scene_plus_left_cabinet	3	false	false	libero_10;libero_goal	103;5	KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it;push_the_plate_to_the_front_of_the_stove;put_the_wine_bottle_on_top_of_the_cabinet	put the black bowl in the bottom drawer of the cabinet and close it | Push the plate to the front of the stove | Put the wine bottle on the top of the drawer	Put the black bowl in the bottom drawer of the left white cabinet, then put the plate on top of the left white cabinet, and finally put the wine bottle on top of the right wooden cabinet.	in(akita_black_bowl_1, white_cabinet_1_bottom_region); on(plate_1, white_cabinet_1_top_side); on(wine_bottle_1, wooden_cabinet_1_top_side)	feedback_full_goal_scene_plus_left_white_cabinet	The complete LIBERO-Goal scene, table type, camera context, object set, and original coordinates are retained. | Only the LIBERO-10 Kitchen Scene 4 white cabinet is added at its exact robot-left coordinate and yaw. | The original Goal wooden cabinet stays at robot-right, and the wine bottle stays at its exact Goal initial coordinate. | The plate starts at its exact original LIBERO-Goal table coordinate. | The bowl-to-bottom-drawer primitive comes from LIBERO-10 Kitchen Scene 4; the left white cabinet pose and orientation are unchanged. | LIBERO-Goal teaches plate manipulation by pushing and cabinet-top placement with other objects; picking the plate onto the left cabinet is an explicit mixed-transfer probe requested in the feedback. | Both the right wooden cabinet and wine bottle use their exact original LIBERO-Goal poses.	5	6	comparison_png/COMPOSEFB2_017__put_the_black_bowl_in_the_bottom_drawer_of_the_left_white_cabinet_then_put_the_plate_on_top_of_the_left_white_cabinet_and_finally_put_the_wine_bottle.png	tasks/composefb2_017__put_the_black_bowl_in_the_bottom_drawer_of_the_left_white_cabinet_then_put_the_plate_on_top_of_the_left_white_cabinet_and_finally_put_the_wine_bottle	composition|9b09ab6f28999fa99bdc3d3b8e7b1dda9d457fe02d03eb58a878dae39ae96988|frozenset({in(akita_black_bowl_1,white_cabinet_1_bottom_region),on(plate_1,white_cabinet_1_top_side),on(wine_bottle_1,wooden_cabinet_1_top_side)})
COMPOSEFB2_018	FB4_full_goal_scene_plus_left_cabinet	4	false	false	libero_10;libero_goal	103;5	KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it;push_the_plate_to_the_front_of_the_stove;put_the_wine_bottle_on_top_of_the_cabinet	put the black bowl in the bottom drawer of the cabinet and close it | Push the plate to the front of the stove | Put the wine bottle on the top of the drawer	Put the black bowl in the bottom drawer of the left white cabinet, then close the bottom drawer of the left white cabinet, then put the plate on top of the left white cabinet, and finally put the wine bottle on top of the right wooden cabinet.	in(akita_black_bowl_1, white_cabinet_1_bottom_region); close(white_cabinet_1_bottom_region); on(plate_1, white_cabinet_1_top_side); on(wine_bottle_1, wooden_cabinet_1_top_side)	feedback_full_goal_scene_plus_left_white_cabinet	The complete LIBERO-Goal scene, table type, camera context, object set, and original coordinates are retained. | Only the LIBERO-10 Kitchen Scene 4 white cabinet is added at its exact robot-left coordinate and yaw. | The original Goal wooden cabinet stays at robot-right, and the wine bottle stays at its exact Goal initial coordinate. | The plate starts at its exact original LIBERO-Goal table coordinate. | The bowl-to-bottom-drawer primitive comes from LIBERO-10 Kitchen Scene 4; the left white cabinet pose and orientation are unchanged. | LIBERO-Goal teaches plate manipulation by pushing and cabinet-top placement with other objects; picking the plate onto the left cabinet is an explicit mixed-transfer probe requested in the feedback. | Both the right wooden cabinet and wine bottle use their exact original LIBERO-Goal poses.	5	7	comparison_png/COMPOSEFB2_018__put_the_black_bowl_in_the_bottom_drawer_of_the_left_white_cabinet_then_close_the_bottom_drawer_of_the_left_white_cabinet_then_put_the_plate_on_top_of.png	tasks/composefb2_018__put_the_black_bowl_in_the_bottom_drawer_of_the_left_white_cabinet_then_close_the_bottom_drawer_of_the_left_white_cabinet_then_put_the_plate_on_top_of	composition|9b09ab6f28999fa99bdc3d3b8e7b1dda9d457fe02d03eb58a878dae39ae96988|frozenset({close(white_cabinet_1_bottom_region),in(akita_black_bowl_1,white_cabinet_1_bottom_region),on(plate_1,white_cabinet_1_top_side),on(wine_bottle_1,wooden_cabinet_1_top_side)})
COMPOSEFB2_019	FB4_full_goal_scene_plus_left_cabinet	4	true	false	libero_goal;libero_10	1;103;10;5	put_the_bowl_on_the_plate;KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it;open_the_middle_drawer_of_the_cabinet;put_the_wine_bottle_on_top_of_the_cabinet	Put the bowl on the plate | put the black bowl in the bottom drawer of the cabinet and close it | Open the middle layer of the drawer | Put the wine bottle on the top of the drawer	Put the black bowl on the plate, then close the bottom drawer of the left white cabinet, then open the middle drawer of the right wooden cabinet, and finally put the wine bottle on top of the right wooden cabinet.	on(akita_black_bowl_1, plate_1); close(white_cabinet_1_bottom_region); open(wooden_cabinet_1_middle_region); on(wine_bottle_1, wooden_cabinet_1_top_side)	feedback_full_goal_scene_plus_left_white_cabinet	The complete LIBERO-Goal scene, table type, camera context, object set, and original coordinates are retained. | Only the LIBERO-10 Kitchen Scene 4 white cabinet is added at its exact robot-left coordinate and yaw. | The original Goal wooden cabinet stays at robot-right, and the wine bottle stays at its exact Goal initial coordinate. | The plate starts at its exact original LIBERO-Goal table coordinate. | This exact bowl-to-plate relation is learned in LIBERO-Goal. | Both the right wooden cabinet and wine bottle use their exact original LIBERO-Goal poses.	5	6	comparison_png/COMPOSEFB2_019__put_the_black_bowl_on_the_plate_then_close_the_bottom_drawer_of_the_left_white_cabinet_then_open_the_middle_drawer_of_the_right_wooden_cabinet_and_fin.png	tasks/composefb2_019__put_the_black_bowl_on_the_plate_then_close_the_bottom_drawer_of_the_left_white_cabinet_then_open_the_middle_drawer_of_the_right_wooden_cabinet_and_fin	composition|9b09ab6f28999fa99bdc3d3b8e7b1dda9d457fe02d03eb58a878dae39ae96988|frozenset({close(white_cabinet_1_bottom_region),on(akita_black_bowl_1,plate_1),on(wine_bottle_1,wooden_cabinet_1_top_side),open(wooden_cabinet_1_middle_region)})
COMPOSEFB2_020	FB4_full_goal_scene_plus_left_cabinet	4	true	false	libero_goal;libero_10	1;103;3;5	put_the_bowl_on_the_plate;KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it;open_the_top_drawer_and_put_the_bowl_inside;put_the_wine_bottle_on_top_of_the_cabinet	Put the bowl on the plate | put the black bowl in the bottom drawer of the cabinet and close it | Open the top layer of the drawer and put the bowl inside | Put the wine bottle on the top of the drawer	Put the black bowl on the plate, then close the bottom drawer of the left white cabinet, then open the top drawer of the right wooden cabinet, and finally put the wine bottle on top of the right wooden cabinet.	on(akita_black_bowl_1, plate_1); close(white_cabinet_1_bottom_region); open(wooden_cabinet_1_top_region); on(wine_bottle_1, wooden_cabinet_1_top_side)	feedback_full_goal_scene_plus_left_white_cabinet	The complete LIBERO-Goal scene, table type, camera context, object set, and original coordinates are retained. | Only the LIBERO-10 Kitchen Scene 4 white cabinet is added at its exact robot-left coordinate and yaw. | The original Goal wooden cabinet stays at robot-right, and the wine bottle stays at its exact Goal initial coordinate. | The plate starts at its exact original LIBERO-Goal table coordinate. | This exact bowl-to-plate relation is learned in LIBERO-Goal. | This exact drawer-opening subtrajectory is present in the cited LIBERO-40 task. | Both the right wooden cabinet and wine bottle use their exact original LIBERO-Goal poses.	5	6	comparison_png/COMPOSEFB2_020__put_the_black_bowl_on_the_plate_then_close_the_bottom_drawer_of_the_left_white_cabinet_then_open_the_top_drawer_of_the_right_wooden_cabinet_and_finall.png	tasks/composefb2_020__put_the_black_bowl_on_the_plate_then_close_the_bottom_drawer_of_the_left_white_cabinet_then_open_the_top_drawer_of_the_right_wooden_cabinet_and_finall	composition|9b09ab6f28999fa99bdc3d3b8e7b1dda9d457fe02d03eb58a878dae39ae96988|frozenset({close(white_cabinet_1_bottom_region),on(akita_black_bowl_1,plate_1),on(wine_bottle_1,wooden_cabinet_1_top_side),open(wooden_cabinet_1_top_region)})
COMPOSEFB2_021	FB5_full_goal_scene_plate_preplaced_on_left_cabinet	2	true	false	libero_goal	1;5	put_the_bowl_on_the_plate;put_the_wine_bottle_on_top_of_the_cabinet	Put the bowl on the plate | Put the wine bottle on the top of the drawer	Put the black bowl on the plate on top of the left white cabinet, and then put the wine bottle on top of the right wooden cabinet.	on(akita_black_bowl_1, plate_1); on(wine_bottle_1, wooden_cabinet_1_top_side)	feedback_full_goal_scene_plus_left_white_cabinet_plate_on_top	The complete LIBERO-Goal scene, table type, camera context, object set, and original coordinates are retained. | Only the LIBERO-10 Kitchen Scene 4 white cabinet is added at its exact robot-left coordinate and yaw. | The original Goal wooden cabinet stays at robot-right, and the wine bottle stays at its exact Goal initial coordinate. | The plate starts on top of the added left white cabinet. | This exact bowl-to-plate relation is learned in LIBERO-Goal. | Both the right wooden cabinet and wine bottle use their exact original LIBERO-Goal poses.	5	4	comparison_png/COMPOSEFB2_021__put_the_black_bowl_on_the_plate_on_top_of_the_left_white_cabinet_and_then_put_the_wine_bottle_on_top_of_the_right_wooden_cabinet.png	tasks/composefb2_021__put_the_black_bowl_on_the_plate_on_top_of_the_left_white_cabinet_and_then_put_the_wine_bottle_on_top_of_the_right_wooden_cabinet	composition|06ae0de54cfa659e4927e4d96978795fbc7c2c47f26782af0eabdb16380068bb|frozenset({on(akita_black_bowl_1,plate_1),on(wine_bottle_1,wooden_cabinet_1_top_side)})
COMPOSEFB2_022	FB5_full_goal_scene_plate_preplaced_on_left_cabinet	3	true	false	libero_goal;libero_10	1;103;5	put_the_bowl_on_the_plate;KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it;put_the_wine_bottle_on_top_of_the_cabinet	Put the bowl on the plate | put the black bowl in the bottom drawer of the cabinet and close it | Put the wine bottle on the top of the drawer	Put the black bowl on the plate on top of the left white cabinet, then close the bottom drawer of the left white cabinet, and finally put the wine bottle on top of the right wooden cabinet.	on(akita_black_bowl_1, plate_1); close(white_cabinet_1_bottom_region); on(wine_bottle_1, wooden_cabinet_1_top_side)	feedback_full_goal_scene_plus_left_white_cabinet_plate_on_top	The complete LIBERO-Goal scene, table type, camera context, object set, and original coordinates are retained. | Only the LIBERO-10 Kitchen Scene 4 white cabinet is added at its exact robot-left coordinate and yaw. | The original Goal wooden cabinet stays at robot-right, and the wine bottle stays at its exact Goal initial coordinate. | The plate starts on top of the added left white cabinet. | This exact bowl-to-plate relation is learned in LIBERO-Goal. | Both the right wooden cabinet and wine bottle use their exact original LIBERO-Goal poses.	5	5	comparison_png/COMPOSEFB2_022__put_the_black_bowl_on_the_plate_on_top_of_the_left_white_cabinet_then_close_the_bottom_drawer_of_the_left_white_cabinet_and_finally_put_the_wine_bottl.png	tasks/composefb2_022__put_the_black_bowl_on_the_plate_on_top_of_the_left_white_cabinet_then_close_the_bottom_drawer_of_the_left_white_cabinet_and_finally_put_the_wine_bottl	composition|06ae0de54cfa659e4927e4d96978795fbc7c2c47f26782af0eabdb16380068bb|frozenset({close(white_cabinet_1_bottom_region),on(akita_black_bowl_1,plate_1),on(wine_bottle_1,wooden_cabinet_1_top_side)})
COMPOSEFB2_023	FB5_full_goal_scene_plate_preplaced_on_left_cabinet	3	true	false	libero_goal	1;10;5	put_the_bowl_on_the_plate;open_the_middle_drawer_of_the_cabinet;put_the_wine_bottle_on_top_of_the_cabinet	Put the bowl on the plate | Open the middle layer of the drawer | Put the wine bottle on the top of the drawer	Put the black bowl on the plate on top of the left white cabinet, then open the middle drawer of the right wooden cabinet, and finally put the wine bottle on top of the right wooden cabinet.	on(akita_black_bowl_1, plate_1); open(wooden_cabinet_1_middle_region); on(wine_bottle_1, wooden_cabinet_1_top_side)	feedback_full_goal_scene_plus_left_white_cabinet_plate_on_top	The complete LIBERO-Goal scene, table type, camera context, object set, and original coordinates are retained. | Only the LIBERO-10 Kitchen Scene 4 white cabinet is added at its exact robot-left coordinate and yaw. | The original Goal wooden cabinet stays at robot-right, and the wine bottle stays at its exact Goal initial coordinate. | The plate starts on top of the added left white cabinet. | This exact bowl-to-plate relation is learned in LIBERO-Goal. | Both the right wooden cabinet and wine bottle use their exact original LIBERO-Goal poses.	5	5	comparison_png/COMPOSEFB2_023__put_the_black_bowl_on_the_plate_on_top_of_the_left_white_cabinet_then_open_the_middle_drawer_of_the_right_wooden_cabinet_and_finally_put_the_wine_bott.png	tasks/composefb2_023__put_the_black_bowl_on_the_plate_on_top_of_the_left_white_cabinet_then_open_the_middle_drawer_of_the_right_wooden_cabinet_and_finally_put_the_wine_bott	composition|06ae0de54cfa659e4927e4d96978795fbc7c2c47f26782af0eabdb16380068bb|frozenset({on(akita_black_bowl_1,plate_1),on(wine_bottle_1,wooden_cabinet_1_top_side),open(wooden_cabinet_1_middle_region)})
COMPOSEFB2_024	FB5_full_goal_scene_plate_preplaced_on_left_cabinet	4	true	false	libero_goal;libero_10	1;103;10;5	put_the_bowl_on_the_plate;KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it;open_the_middle_drawer_of_the_cabinet;put_the_wine_bottle_on_top_of_the_cabinet	Put the bowl on the plate | put the black bowl in the bottom drawer of the cabinet and close it | Open the middle layer of the drawer | Put the wine bottle on the top of the drawer	Put the black bowl on the plate on top of the left white cabinet, then close the bottom drawer of the left white cabinet, then open the middle drawer of the right wooden cabinet, and finally put the wine bottle on top of the right wooden cabinet.	on(akita_black_bowl_1, plate_1); close(white_cabinet_1_bottom_region); open(wooden_cabinet_1_middle_region); on(wine_bottle_1, wooden_cabinet_1_top_side)	feedback_full_goal_scene_plus_left_white_cabinet_plate_on_top	The complete LIBERO-Goal scene, table type, camera context, object set, and original coordinates are retained. | Only the LIBERO-10 Kitchen Scene 4 white cabinet is added at its exact robot-left coordinate and yaw. | The original Goal wooden cabinet stays at robot-right, and the wine bottle stays at its exact Goal initial coordinate. | The plate starts on top of the added left white cabinet. | This exact bowl-to-plate relation is learned in LIBERO-Goal. | Both the right wooden cabinet and wine bottle use their exact original LIBERO-Goal poses.	5	6	comparison_png/COMPOSEFB2_024__put_the_black_bowl_on_the_plate_on_top_of_the_left_white_cabinet_then_close_the_bottom_drawer_of_the_left_white_cabinet_then_open_the_middle_drawer_of.png	tasks/composefb2_024__put_the_black_bowl_on_the_plate_on_top_of_the_left_white_cabinet_then_close_the_bottom_drawer_of_the_left_white_cabinet_then_open_the_middle_drawer_of	composition|06ae0de54cfa659e4927e4d96978795fbc7c2c47f26782af0eabdb16380068bb|frozenset({close(white_cabinet_1_bottom_region),on(akita_black_bowl_1,plate_1),on(wine_bottle_1,wooden_cabinet_1_top_side),open(wooden_cabinet_1_middle_region)})
