task_id	family	semantic_subtasks	pure_composition	requires_transition	source_suite	source_task_id	source_task	original_instruction	new_instruction	goal_atom	physical_group	evidence_notes	init_states	action_plan_steps	comparison_png	bundle	canonical_task_signature
COMPOSE_093	X1_object_layout_four_to_basket	4	true	false	libero_object	308;302;306;309	pick_up_the_milk_and_place_it_in_the_basket;pick_up_the_cream_cheese_and_place_it_in_the_basket;pick_up_the_tomato_sauce_and_place_it_in_the_basket;pick_up_the_chocolate_pudding_and_place_it_in_the_basket	Pick the milk and place it in the basket | Pick the cream cheese and place it in the basket | Pick the tomato sauce and place it in the basket | Pick the chocolate pudding and place it in the basket	Put the milk, the cream cheese box, the tomato sauce, and the chocolate pudding in the basket one after another.	in(milk_1, basket_1_contain_region); in(cream_cheese_1, basket_1_contain_region); in(tomato_sauce_1, basket_1_contain_region); in(chocolate_pudding_1, basket_1_contain_region)	object4_pick_up_the_milk_and_place_it_in_the_basket	Novel four-object extension of this exact stock Object layout; all C(6,4) subsets are enumerated. | All corresponding three-object identities were already screened in LiberoComposition and are not repeated. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ.	5	8	comparison_png/COMPOSE_093__put_the_milk_the_cream_cheese_box_the_tomato_sauce_and_the_chocolate_pudding_in_the_basket_one_after_another.png	tasks/compose_093__put_the_milk_the_cream_cheese_box_the_tomato_sauce_and_the_chocolate_pudding_in_the_basket_one_after_another	composition|7ba9d10e19350f9437b0f4a1a731b59d62e13a2cbbb5e813673656da0d2f6b1e|frozenset({in(chocolate_pudding_1,basket_1_contain_region),in(cream_cheese_1,basket_1_contain_region),in(milk_1,basket_1_contain_region),in(tomato_sauce_1,basket_1_contain_region)})
COMPOSE_094	X1_object_layout_four_to_basket	4	true	false	libero_object	308;302;307;310	pick_up_the_milk_and_place_it_in_the_basket;pick_up_the_cream_cheese_and_place_it_in_the_basket;pick_up_the_butter_and_place_it_in_the_basket;pick_up_the_orange_juice_and_place_it_in_the_basket	Pick the milk and place it in the basket | Pick the cream cheese and place it in the basket | Pick the butter and place it in the basket | Pick the orange juice and place it in the basket	Put the milk, the cream cheese box, the butter, and the orange juice in the basket one after another.	in(milk_1, basket_1_contain_region); in(cream_cheese_1, basket_1_contain_region); in(butter_1, basket_1_contain_region); in(orange_juice_1, basket_1_contain_region)	object4_pick_up_the_milk_and_place_it_in_the_basket	Novel four-object extension of this exact stock Object layout; all C(6,4) subsets are enumerated. | All corresponding three-object identities were already screened in LiberoComposition and are not repeated. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ.	5	8	comparison_png/COMPOSE_094__put_the_milk_the_cream_cheese_box_the_butter_and_the_orange_juice_in_the_basket_one_after_another.png	tasks/compose_094__put_the_milk_the_cream_cheese_box_the_butter_and_the_orange_juice_in_the_basket_one_after_another	composition|7ba9d10e19350f9437b0f4a1a731b59d62e13a2cbbb5e813673656da0d2f6b1e|frozenset({in(butter_1,basket_1_contain_region),in(cream_cheese_1,basket_1_contain_region),in(milk_1,basket_1_contain_region),in(orange_juice_1,basket_1_contain_region)})
COMPOSE_095	X1_object_layout_four_to_basket	4	true	false	libero_object	308;302;307;309	pick_up_the_milk_and_place_it_in_the_basket;pick_up_the_cream_cheese_and_place_it_in_the_basket;pick_up_the_butter_and_place_it_in_the_basket;pick_up_the_chocolate_pudding_and_place_it_in_the_basket	Pick the milk and place it in the basket | Pick the cream cheese and place it in the basket | Pick the butter and place it in the basket | Pick the chocolate pudding and place it in the basket	Put the milk, the cream cheese box, the butter, and the chocolate pudding in the basket one after another.	in(milk_1, basket_1_contain_region); in(cream_cheese_1, basket_1_contain_region); in(butter_1, basket_1_contain_region); in(chocolate_pudding_1, basket_1_contain_region)	object4_pick_up_the_milk_and_place_it_in_the_basket	Novel four-object extension of this exact stock Object layout; all C(6,4) subsets are enumerated. | All corresponding three-object identities were already screened in LiberoComposition and are not repeated. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ.	5	8	comparison_png/COMPOSE_095__put_the_milk_the_cream_cheese_box_the_butter_and_the_chocolate_pudding_in_the_basket_one_after_another.png	tasks/compose_095__put_the_milk_the_cream_cheese_box_the_butter_and_the_chocolate_pudding_in_the_basket_one_after_another	composition|7ba9d10e19350f9437b0f4a1a731b59d62e13a2cbbb5e813673656da0d2f6b1e|frozenset({in(butter_1,basket_1_contain_region),in(chocolate_pudding_1,basket_1_contain_region),in(cream_cheese_1,basket_1_contain_region),in(milk_1,basket_1_contain_region)})
COMPOSE_096	X1_object_layout_four_to_basket	4	true	false	libero_object	308;302;310;309	pick_up_the_milk_and_place_it_in_the_basket;pick_up_the_cream_cheese_and_place_it_in_the_basket;pick_up_the_orange_juice_and_place_it_in_the_basket;pick_up_the_chocolate_pudding_and_place_it_in_the_basket	Pick the milk and place it in the basket | Pick the cream cheese and place it in the basket | Pick the orange juice and place it in the basket | Pick the chocolate pudding and place it in the basket	Put the milk, the cream cheese box, the orange juice, and the chocolate pudding in the basket one after another.	in(milk_1, basket_1_contain_region); in(cream_cheese_1, basket_1_contain_region); in(orange_juice_1, basket_1_contain_region); in(chocolate_pudding_1, basket_1_contain_region)	object4_pick_up_the_milk_and_place_it_in_the_basket	Novel four-object extension of this exact stock Object layout; all C(6,4) subsets are enumerated. | All corresponding three-object identities were already screened in LiberoComposition and are not repeated. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ.	5	8	comparison_png/COMPOSE_096__put_the_milk_the_cream_cheese_box_the_orange_juice_and_the_chocolate_pudding_in_the_basket_one_after_another.png	tasks/compose_096__put_the_milk_the_cream_cheese_box_the_orange_juice_and_the_chocolate_pudding_in_the_basket_one_after_another	composition|7ba9d10e19350f9437b0f4a1a731b59d62e13a2cbbb5e813673656da0d2f6b1e|frozenset({in(chocolate_pudding_1,basket_1_contain_region),in(cream_cheese_1,basket_1_contain_region),in(milk_1,basket_1_contain_region),in(orange_juice_1,basket_1_contain_region)})
COMPOSE_097	X1_object_layout_four_to_basket	4	true	false	libero_object	308;306;307;310	pick_up_the_milk_and_place_it_in_the_basket;pick_up_the_tomato_sauce_and_place_it_in_the_basket;pick_up_the_butter_and_place_it_in_the_basket;pick_up_the_orange_juice_and_place_it_in_the_basket	Pick the milk and place it in the basket | Pick the tomato sauce and place it in the basket | Pick the butter and place it in the basket | Pick the orange juice and place it in the basket	Put the milk, the tomato sauce, the butter, and the orange juice in the basket one after another.	in(milk_1, basket_1_contain_region); in(tomato_sauce_1, basket_1_contain_region); in(butter_1, basket_1_contain_region); in(orange_juice_1, basket_1_contain_region)	object4_pick_up_the_milk_and_place_it_in_the_basket	Novel four-object extension of this exact stock Object layout; all C(6,4) subsets are enumerated. | All corresponding three-object identities were already screened in LiberoComposition and are not repeated. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ.	5	8	comparison_png/COMPOSE_097__put_the_milk_the_tomato_sauce_the_butter_and_the_orange_juice_in_the_basket_one_after_another.png	tasks/compose_097__put_the_milk_the_tomato_sauce_the_butter_and_the_orange_juice_in_the_basket_one_after_another	composition|7ba9d10e19350f9437b0f4a1a731b59d62e13a2cbbb5e813673656da0d2f6b1e|frozenset({in(butter_1,basket_1_contain_region),in(milk_1,basket_1_contain_region),in(orange_juice_1,basket_1_contain_region),in(tomato_sauce_1,basket_1_contain_region)})
COMPOSE_098	X1_object_layout_four_to_basket	4	true	false	libero_object	308;306;307;309	pick_up_the_milk_and_place_it_in_the_basket;pick_up_the_tomato_sauce_and_place_it_in_the_basket;pick_up_the_butter_and_place_it_in_the_basket;pick_up_the_chocolate_pudding_and_place_it_in_the_basket	Pick the milk and place it in the basket | Pick the tomato sauce and place it in the basket | Pick the butter and place it in the basket | Pick the chocolate pudding and place it in the basket	Put the milk, the tomato sauce, the butter, and the chocolate pudding in the basket one after another.	in(milk_1, basket_1_contain_region); in(tomato_sauce_1, basket_1_contain_region); in(butter_1, basket_1_contain_region); in(chocolate_pudding_1, basket_1_contain_region)	object4_pick_up_the_milk_and_place_it_in_the_basket	Novel four-object extension of this exact stock Object layout; all C(6,4) subsets are enumerated. | All corresponding three-object identities were already screened in LiberoComposition and are not repeated. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ.	5	8	comparison_png/COMPOSE_098__put_the_milk_the_tomato_sauce_the_butter_and_the_chocolate_pudding_in_the_basket_one_after_another.png	tasks/compose_098__put_the_milk_the_tomato_sauce_the_butter_and_the_chocolate_pudding_in_the_basket_one_after_another	composition|7ba9d10e19350f9437b0f4a1a731b59d62e13a2cbbb5e813673656da0d2f6b1e|frozenset({in(butter_1,basket_1_contain_region),in(chocolate_pudding_1,basket_1_contain_region),in(milk_1,basket_1_contain_region),in(tomato_sauce_1,basket_1_contain_region)})
COMPOSE_099	X1_object_layout_four_to_basket	4	true	false	libero_object	308;306;310;309	pick_up_the_milk_and_place_it_in_the_basket;pick_up_the_tomato_sauce_and_place_it_in_the_basket;pick_up_the_orange_juice_and_place_it_in_the_basket;pick_up_the_chocolate_pudding_and_place_it_in_the_basket	Pick the milk and place it in the basket | Pick the tomato sauce and place it in the basket | Pick the orange juice and place it in the basket | Pick the chocolate pudding and place it in the basket	Put the milk, the tomato sauce, the orange juice, and the chocolate pudding in the basket one after another.	in(milk_1, basket_1_contain_region); in(tomato_sauce_1, basket_1_contain_region); in(orange_juice_1, basket_1_contain_region); in(chocolate_pudding_1, basket_1_contain_region)	object4_pick_up_the_milk_and_place_it_in_the_basket	Novel four-object extension of this exact stock Object layout; all C(6,4) subsets are enumerated. | All corresponding three-object identities were already screened in LiberoComposition and are not repeated. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ.	5	8	comparison_png/COMPOSE_099__put_the_milk_the_tomato_sauce_the_orange_juice_and_the_chocolate_pudding_in_the_basket_one_after_another.png	tasks/compose_099__put_the_milk_the_tomato_sauce_the_orange_juice_and_the_chocolate_pudding_in_the_basket_one_after_another	composition|7ba9d10e19350f9437b0f4a1a731b59d62e13a2cbbb5e813673656da0d2f6b1e|frozenset({in(chocolate_pudding_1,basket_1_contain_region),in(milk_1,basket_1_contain_region),in(orange_juice_1,basket_1_contain_region),in(tomato_sauce_1,basket_1_contain_region)})
COMPOSE_100	X1_object_layout_four_to_basket	4	true	false	libero_object	308;307;310;309	pick_up_the_milk_and_place_it_in_the_basket;pick_up_the_butter_and_place_it_in_the_basket;pick_up_the_orange_juice_and_place_it_in_the_basket;pick_up_the_chocolate_pudding_and_place_it_in_the_basket	Pick the milk and place it in the basket | Pick the butter and place it in the basket | Pick the orange juice and place it in the basket | Pick the chocolate pudding and place it in the basket	Put the milk, the butter, the orange juice, and the chocolate pudding in the basket one after another.	in(milk_1, basket_1_contain_region); in(butter_1, basket_1_contain_region); in(orange_juice_1, basket_1_contain_region); in(chocolate_pudding_1, basket_1_contain_region)	object4_pick_up_the_milk_and_place_it_in_the_basket	Novel four-object extension of this exact stock Object layout; all C(6,4) subsets are enumerated. | All corresponding three-object identities were already screened in LiberoComposition and are not repeated. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ.	5	8	comparison_png/COMPOSE_100__put_the_milk_the_butter_the_orange_juice_and_the_chocolate_pudding_in_the_basket_one_after_another.png	tasks/compose_100__put_the_milk_the_butter_the_orange_juice_and_the_chocolate_pudding_in_the_basket_one_after_another	composition|7ba9d10e19350f9437b0f4a1a731b59d62e13a2cbbb5e813673656da0d2f6b1e|frozenset({in(butter_1,basket_1_contain_region),in(chocolate_pudding_1,basket_1_contain_region),in(milk_1,basket_1_contain_region),in(orange_juice_1,basket_1_contain_region)})
COMPOSE_101	X1_object_layout_four_to_basket	4	true	false	libero_object	302;306;307;310	pick_up_the_cream_cheese_and_place_it_in_the_basket;pick_up_the_tomato_sauce_and_place_it_in_the_basket;pick_up_the_butter_and_place_it_in_the_basket;pick_up_the_orange_juice_and_place_it_in_the_basket	Pick the cream cheese and place it in the basket | Pick the tomato sauce and place it in the basket | Pick the butter and place it in the basket | Pick the orange juice and place it in the basket	Put the cream cheese box, the tomato sauce, the butter, and the orange juice in the basket one after another.	in(cream_cheese_1, basket_1_contain_region); in(tomato_sauce_1, basket_1_contain_region); in(butter_1, basket_1_contain_region); in(orange_juice_1, basket_1_contain_region)	object4_pick_up_the_milk_and_place_it_in_the_basket	Novel four-object extension of this exact stock Object layout; all C(6,4) subsets are enumerated. | All corresponding three-object identities were already screened in LiberoComposition and are not repeated. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ.	5	8	comparison_png/COMPOSE_101__put_the_cream_cheese_box_the_tomato_sauce_the_butter_and_the_orange_juice_in_the_basket_one_after_another.png	tasks/compose_101__put_the_cream_cheese_box_the_tomato_sauce_the_butter_and_the_orange_juice_in_the_basket_one_after_another	composition|7ba9d10e19350f9437b0f4a1a731b59d62e13a2cbbb5e813673656da0d2f6b1e|frozenset({in(butter_1,basket_1_contain_region),in(cream_cheese_1,basket_1_contain_region),in(orange_juice_1,basket_1_contain_region),in(tomato_sauce_1,basket_1_contain_region)})
COMPOSE_102	X1_object_layout_four_to_basket	4	true	false	libero_object	302;306;307;309	pick_up_the_cream_cheese_and_place_it_in_the_basket;pick_up_the_tomato_sauce_and_place_it_in_the_basket;pick_up_the_butter_and_place_it_in_the_basket;pick_up_the_chocolate_pudding_and_place_it_in_the_basket	Pick the cream cheese and place it in the basket | Pick the tomato sauce and place it in the basket | Pick the butter and place it in the basket | Pick the chocolate pudding and place it in the basket	Put the cream cheese box, the tomato sauce, the butter, and the chocolate pudding in the basket one after another.	in(cream_cheese_1, basket_1_contain_region); in(tomato_sauce_1, basket_1_contain_region); in(butter_1, basket_1_contain_region); in(chocolate_pudding_1, basket_1_contain_region)	object4_pick_up_the_milk_and_place_it_in_the_basket	Novel four-object extension of this exact stock Object layout; all C(6,4) subsets are enumerated. | All corresponding three-object identities were already screened in LiberoComposition and are not repeated. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ.	5	8	comparison_png/COMPOSE_102__put_the_cream_cheese_box_the_tomato_sauce_the_butter_and_the_chocolate_pudding_in_the_basket_one_after_another.png	tasks/compose_102__put_the_cream_cheese_box_the_tomato_sauce_the_butter_and_the_chocolate_pudding_in_the_basket_one_after_another	composition|7ba9d10e19350f9437b0f4a1a731b59d62e13a2cbbb5e813673656da0d2f6b1e|frozenset({in(butter_1,basket_1_contain_region),in(chocolate_pudding_1,basket_1_contain_region),in(cream_cheese_1,basket_1_contain_region),in(tomato_sauce_1,basket_1_contain_region)})
COMPOSE_103	X1_object_layout_four_to_basket	4	true	false	libero_object	302;306;310;309	pick_up_the_cream_cheese_and_place_it_in_the_basket;pick_up_the_tomato_sauce_and_place_it_in_the_basket;pick_up_the_orange_juice_and_place_it_in_the_basket;pick_up_the_chocolate_pudding_and_place_it_in_the_basket	Pick the cream cheese and place it in the basket | Pick the tomato sauce and place it in the basket | Pick the orange juice and place it in the basket | Pick the chocolate pudding and place it in the basket	Put the cream cheese box, the tomato sauce, the orange juice, and the chocolate pudding in the basket one after another.	in(cream_cheese_1, basket_1_contain_region); in(tomato_sauce_1, basket_1_contain_region); in(orange_juice_1, basket_1_contain_region); in(chocolate_pudding_1, basket_1_contain_region)	object4_pick_up_the_milk_and_place_it_in_the_basket	Novel four-object extension of this exact stock Object layout; all C(6,4) subsets are enumerated. | All corresponding three-object identities were already screened in LiberoComposition and are not repeated. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ.	5	8	comparison_png/COMPOSE_103__put_the_cream_cheese_box_the_tomato_sauce_the_orange_juice_and_the_chocolate_pudding_in_the_basket_one_after_another.png	tasks/compose_103__put_the_cream_cheese_box_the_tomato_sauce_the_orange_juice_and_the_chocolate_pudding_in_the_basket_one_after_another	composition|7ba9d10e19350f9437b0f4a1a731b59d62e13a2cbbb5e813673656da0d2f6b1e|frozenset({in(chocolate_pudding_1,basket_1_contain_region),in(cream_cheese_1,basket_1_contain_region),in(orange_juice_1,basket_1_contain_region),in(tomato_sauce_1,basket_1_contain_region)})
COMPOSE_104	X1_object_layout_four_to_basket	4	true	false	libero_object	302;307;310;309	pick_up_the_cream_cheese_and_place_it_in_the_basket;pick_up_the_butter_and_place_it_in_the_basket;pick_up_the_orange_juice_and_place_it_in_the_basket;pick_up_the_chocolate_pudding_and_place_it_in_the_basket	Pick the cream cheese and place it in the basket | Pick the butter and place it in the basket | Pick the orange juice and place it in the basket | Pick the chocolate pudding and place it in the basket	Put the cream cheese box, the butter, the orange juice, and the chocolate pudding in the basket one after another.	in(cream_cheese_1, basket_1_contain_region); in(butter_1, basket_1_contain_region); in(orange_juice_1, basket_1_contain_region); in(chocolate_pudding_1, basket_1_contain_region)	object4_pick_up_the_milk_and_place_it_in_the_basket	Novel four-object extension of this exact stock Object layout; all C(6,4) subsets are enumerated. | All corresponding three-object identities were already screened in LiberoComposition and are not repeated. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ.	5	8	comparison_png/COMPOSE_104__put_the_cream_cheese_box_the_butter_the_orange_juice_and_the_chocolate_pudding_in_the_basket_one_after_another.png	tasks/compose_104__put_the_cream_cheese_box_the_butter_the_orange_juice_and_the_chocolate_pudding_in_the_basket_one_after_another	composition|7ba9d10e19350f9437b0f4a1a731b59d62e13a2cbbb5e813673656da0d2f6b1e|frozenset({in(butter_1,basket_1_contain_region),in(chocolate_pudding_1,basket_1_contain_region),in(cream_cheese_1,basket_1_contain_region),in(orange_juice_1,basket_1_contain_region)})
COMPOSE_105	X1_object_layout_four_to_basket	4	true	false	libero_object	306;307;310;309	pick_up_the_tomato_sauce_and_place_it_in_the_basket;pick_up_the_butter_and_place_it_in_the_basket;pick_up_the_orange_juice_and_place_it_in_the_basket;pick_up_the_chocolate_pudding_and_place_it_in_the_basket	Pick the tomato sauce and place it in the basket | Pick the butter and place it in the basket | Pick the orange juice and place it in the basket | Pick the chocolate pudding and place it in the basket	Put the tomato sauce, the butter, the orange juice, and the chocolate pudding in the basket one after another.	in(tomato_sauce_1, basket_1_contain_region); in(butter_1, basket_1_contain_region); in(orange_juice_1, basket_1_contain_region); in(chocolate_pudding_1, basket_1_contain_region)	object4_pick_up_the_milk_and_place_it_in_the_basket	Novel four-object extension of this exact stock Object layout; all C(6,4) subsets are enumerated. | All corresponding three-object identities were already screened in LiberoComposition and are not repeated. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ.	5	8	comparison_png/COMPOSE_105__put_the_tomato_sauce_the_butter_the_orange_juice_and_the_chocolate_pudding_in_the_basket_one_after_another.png	tasks/compose_105__put_the_tomato_sauce_the_butter_the_orange_juice_and_the_chocolate_pudding_in_the_basket_one_after_another	composition|7ba9d10e19350f9437b0f4a1a731b59d62e13a2cbbb5e813673656da0d2f6b1e|frozenset({in(butter_1,basket_1_contain_region),in(chocolate_pudding_1,basket_1_contain_region),in(orange_juice_1,basket_1_contain_region),in(tomato_sauce_1,basket_1_contain_region)})
COMPOSE_106	X1_object_layout_four_to_basket	4	true	false	libero_object	310;307;309;304	pick_up_the_orange_juice_and_place_it_in_the_basket;pick_up_the_butter_and_place_it_in_the_basket;pick_up_the_chocolate_pudding_and_place_it_in_the_basket;pick_up_the_bbq_sauce_and_place_it_in_the_basket	Pick the orange juice and place it in the basket | Pick the butter and place it in the basket | Pick the chocolate pudding and place it in the basket | Pick the bbq sauce and place it in the basket	Put the orange juice, the butter, the chocolate pudding, and the bbq sauce in the basket one after another.	in(orange_juice_1, basket_1_contain_region); in(butter_1, basket_1_contain_region); in(chocolate_pudding_1, basket_1_contain_region); in(bbq_sauce_1, basket_1_contain_region)	object4_pick_up_the_orange_juice_and_place_it_in_the_basket	Novel four-object extension of this exact stock Object layout; all C(6,4) subsets are enumerated. | All corresponding three-object identities were already screened in LiberoComposition and are not repeated. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ.	5	8	comparison_png/COMPOSE_106__put_the_orange_juice_the_butter_the_chocolate_pudding_and_the_bbq_sauce_in_the_basket_one_after_another.png	tasks/compose_106__put_the_orange_juice_the_butter_the_chocolate_pudding_and_the_bbq_sauce_in_the_basket_one_after_another	composition|9b8a6f3cdd303f7edc9b85b6c38e6ef74de552334759fcdb99b30619da30c04c|frozenset({in(bbq_sauce_1,basket_1_contain_region),in(butter_1,basket_1_contain_region),in(chocolate_pudding_1,basket_1_contain_region),in(orange_juice_1,basket_1_contain_region)})
COMPOSE_107	X1_object_layout_four_to_basket	4	true	false	libero_object	310;307;309;305	pick_up_the_orange_juice_and_place_it_in_the_basket;pick_up_the_butter_and_place_it_in_the_basket;pick_up_the_chocolate_pudding_and_place_it_in_the_basket;pick_up_the_ketchup_and_place_it_in_the_basket	Pick the orange juice and place it in the basket | Pick the butter and place it in the basket | Pick the chocolate pudding and place it in the basket | Pick the ketchup and place it in the basket	Put the orange juice, the butter, the chocolate pudding, and the ketchup in the basket one after another.	in(orange_juice_1, basket_1_contain_region); in(butter_1, basket_1_contain_region); in(chocolate_pudding_1, basket_1_contain_region); in(ketchup_1, basket_1_contain_region)	object4_pick_up_the_orange_juice_and_place_it_in_the_basket	Novel four-object extension of this exact stock Object layout; all C(6,4) subsets are enumerated. | All corresponding three-object identities were already screened in LiberoComposition and are not repeated. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ.	5	8	comparison_png/COMPOSE_107__put_the_orange_juice_the_butter_the_chocolate_pudding_and_the_ketchup_in_the_basket_one_after_another.png	tasks/compose_107__put_the_orange_juice_the_butter_the_chocolate_pudding_and_the_ketchup_in_the_basket_one_after_another	composition|9b8a6f3cdd303f7edc9b85b6c38e6ef74de552334759fcdb99b30619da30c04c|frozenset({in(butter_1,basket_1_contain_region),in(chocolate_pudding_1,basket_1_contain_region),in(ketchup_1,basket_1_contain_region),in(orange_juice_1,basket_1_contain_region)})
COMPOSE_108	X1_object_layout_four_to_basket	4	true	false	libero_object	310;307;309;303	pick_up_the_orange_juice_and_place_it_in_the_basket;pick_up_the_butter_and_place_it_in_the_basket;pick_up_the_chocolate_pudding_and_place_it_in_the_basket;pick_up_the_salad_dressing_and_place_it_in_the_basket	Pick the orange juice and place it in the basket | Pick the butter and place it in the basket | Pick the chocolate pudding and place it in the basket | Pick the salad dressing and place it in the basket	Put the orange juice, the butter, the chocolate pudding, and the salad dressing in the basket one after another.	in(orange_juice_1, basket_1_contain_region); in(butter_1, basket_1_contain_region); in(chocolate_pudding_1, basket_1_contain_region); in(salad_dressing_1, basket_1_contain_region)	object4_pick_up_the_orange_juice_and_place_it_in_the_basket	Novel four-object extension of this exact stock Object layout; all C(6,4) subsets are enumerated. | All corresponding three-object identities were already screened in LiberoComposition and are not repeated. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ.	5	8	comparison_png/COMPOSE_108__put_the_orange_juice_the_butter_the_chocolate_pudding_and_the_salad_dressing_in_the_basket_one_after_another.png	tasks/compose_108__put_the_orange_juice_the_butter_the_chocolate_pudding_and_the_salad_dressing_in_the_basket_one_after_another	composition|9b8a6f3cdd303f7edc9b85b6c38e6ef74de552334759fcdb99b30619da30c04c|frozenset({in(butter_1,basket_1_contain_region),in(chocolate_pudding_1,basket_1_contain_region),in(orange_juice_1,basket_1_contain_region),in(salad_dressing_1,basket_1_contain_region)})
