task_id	family	semantic_subtasks	pure_composition	requires_transition	source_suite	source_task_id	source_task	original_instruction	new_instruction	goal_atom	physical_group	evidence_notes	init_states	action_plan_steps	comparison_png	bundle	canonical_task_signature
COMPOSEOBJ_066	L2_long_milk_beside_ketchup_4_to_basket	4	true	false	libero_10;libero_object	307;302;305;310	LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket;pick_up_the_butter_and_place_it_in_the_basket;pick_up_the_cream_cheese_and_place_it_in_the_basket;pick_up_the_ketchup_and_place_it_in_the_basket;pick_up_the_orange_juice_and_place_it_in_the_basket	put both the alphabet soup and the tomato sauce in the basket | Pick the butter and place it in the basket | Pick the cream cheese and place it in the basket | Pick the ketchup and place it in the basket | Pick the orange juice and place it in the basket	Put the butter in the basket, then put the cream cheese box in the basket, then put the ketchup in the basket, and finally put the orange juice in the basket.	in(butter_1, basket_1_contain_region); in(cream_cheese_1, basket_1_contain_region); in(ketchup_1, basket_1_contain_region); in(orange_juice_1, basket_1_contain_region)	long_scene2_milk_beside_ketchup	Milk is retained as a distractor but relocated beside ketchup, outside the central approach corridor where COMP_209 repeatedly toppled it. | Milk region is (-0.265, -0.065, -0.235, -0.035); ketchup remains at its original LIBERO-10 Scene 2 pose. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ.	5	8	comparison_png/COMPOSEOBJ_066__put_the_butter_in_the_basket_then_put_the_cream_cheese_box_in_the_basket_then_put_the_ketchup_in_the_basket_and_finally_put_the_orange_juice_in_the_ba.png	tasks/composeobj_066__put_the_butter_in_the_basket_then_put_the_cream_cheese_box_in_the_basket_then_put_the_ketchup_in_the_basket_and_finally_put_the_orange_juice_in_the_ba	composition|25bbbecd7350b1a47ff6f52f9232feab4608abd5604dc8ca1daeaa55dd015414|frozenset({in(butter_1,basket_1_contain_region),in(cream_cheese_1,basket_1_contain_region),in(ketchup_1,basket_1_contain_region),in(orange_juice_1,basket_1_contain_region)})
COMPOSEOBJ_067	L2_long_milk_beside_ketchup_4_to_basket	4	true	false	libero_10;libero_object	307;302;305;306	LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket;pick_up_the_butter_and_place_it_in_the_basket;pick_up_the_cream_cheese_and_place_it_in_the_basket;pick_up_the_ketchup_and_place_it_in_the_basket;pick_up_the_tomato_sauce_and_place_it_in_the_basket	put both the alphabet soup and the tomato sauce in the basket | Pick the butter and place it in the basket | Pick the cream cheese and place it in the basket | Pick the ketchup and place it in the basket | Pick the tomato sauce and place it in the basket	Put the butter in the basket, then put the cream cheese box in the basket, then put the ketchup in the basket, and finally put the tomato sauce in the basket.	in(butter_1, basket_1_contain_region); in(cream_cheese_1, basket_1_contain_region); in(ketchup_1, basket_1_contain_region); in(tomato_sauce_1, basket_1_contain_region)	long_scene2_milk_beside_ketchup	Milk is retained as a distractor but relocated beside ketchup, outside the central approach corridor where COMP_209 repeatedly toppled it. | Milk region is (-0.265, -0.065, -0.235, -0.035); ketchup remains at its original LIBERO-10 Scene 2 pose. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ.	5	8	comparison_png/COMPOSEOBJ_067__put_the_butter_in_the_basket_then_put_the_cream_cheese_box_in_the_basket_then_put_the_ketchup_in_the_basket_and_finally_put_the_tomato_sauce_in_the_ba.png	tasks/composeobj_067__put_the_butter_in_the_basket_then_put_the_cream_cheese_box_in_the_basket_then_put_the_ketchup_in_the_basket_and_finally_put_the_tomato_sauce_in_the_ba	composition|25bbbecd7350b1a47ff6f52f9232feab4608abd5604dc8ca1daeaa55dd015414|frozenset({in(butter_1,basket_1_contain_region),in(cream_cheese_1,basket_1_contain_region),in(ketchup_1,basket_1_contain_region),in(tomato_sauce_1,basket_1_contain_region)})
COMPOSEOBJ_068	L2_long_milk_beside_ketchup_4_to_basket	4	true	false	libero_10;libero_object	307;302;310;306	LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket;pick_up_the_butter_and_place_it_in_the_basket;pick_up_the_cream_cheese_and_place_it_in_the_basket;pick_up_the_orange_juice_and_place_it_in_the_basket;pick_up_the_tomato_sauce_and_place_it_in_the_basket	put both the alphabet soup and the tomato sauce in the basket | Pick the butter and place it in the basket | Pick the cream cheese and place it in the basket | Pick the orange juice and place it in the basket | Pick the tomato sauce and place it in the basket	Put the butter in the basket, then put the cream cheese box in the basket, then put the orange juice in the basket, and finally put the tomato sauce in the basket.	in(butter_1, basket_1_contain_region); in(cream_cheese_1, basket_1_contain_region); in(orange_juice_1, basket_1_contain_region); in(tomato_sauce_1, basket_1_contain_region)	long_scene2_milk_beside_ketchup	Milk is retained as a distractor but relocated beside ketchup, outside the central approach corridor where COMP_209 repeatedly toppled it. | Milk region is (-0.265, -0.065, -0.235, -0.035); ketchup remains at its original LIBERO-10 Scene 2 pose. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ.	5	8	comparison_png/COMPOSEOBJ_068__put_the_butter_in_the_basket_then_put_the_cream_cheese_box_in_the_basket_then_put_the_orange_juice_in_the_basket_and_finally_put_the_tomato_sauce_in_t.png	tasks/composeobj_068__put_the_butter_in_the_basket_then_put_the_cream_cheese_box_in_the_basket_then_put_the_orange_juice_in_the_basket_and_finally_put_the_tomato_sauce_in_t	composition|25bbbecd7350b1a47ff6f52f9232feab4608abd5604dc8ca1daeaa55dd015414|frozenset({in(butter_1,basket_1_contain_region),in(cream_cheese_1,basket_1_contain_region),in(orange_juice_1,basket_1_contain_region),in(tomato_sauce_1,basket_1_contain_region)})
COMPOSEOBJ_069	L2_long_milk_beside_ketchup_4_to_basket	4	true	false	libero_10;libero_object	307;305;310;306	LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket;pick_up_the_butter_and_place_it_in_the_basket;pick_up_the_ketchup_and_place_it_in_the_basket;pick_up_the_orange_juice_and_place_it_in_the_basket;pick_up_the_tomato_sauce_and_place_it_in_the_basket	put both the alphabet soup and the tomato sauce in the basket | Pick the butter and place it in the basket | Pick the ketchup and place it in the basket | Pick the orange juice and place it in the basket | Pick the tomato sauce and place it in the basket	Put the butter in the basket, then put the ketchup in the basket, then put the orange juice in the basket, and finally put the tomato sauce in the basket.	in(butter_1, basket_1_contain_region); in(ketchup_1, basket_1_contain_region); in(orange_juice_1, basket_1_contain_region); in(tomato_sauce_1, basket_1_contain_region)	long_scene2_milk_beside_ketchup	Milk is retained as a distractor but relocated beside ketchup, outside the central approach corridor where COMP_209 repeatedly toppled it. | Milk region is (-0.265, -0.065, -0.235, -0.035); ketchup remains at its original LIBERO-10 Scene 2 pose. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ.	5	8	comparison_png/COMPOSEOBJ_069__put_the_butter_in_the_basket_then_put_the_ketchup_in_the_basket_then_put_the_orange_juice_in_the_basket_and_finally_put_the_tomato_sauce_in_the_basket.png	tasks/composeobj_069__put_the_butter_in_the_basket_then_put_the_ketchup_in_the_basket_then_put_the_orange_juice_in_the_basket_and_finally_put_the_tomato_sauce_in_the_basket	composition|25bbbecd7350b1a47ff6f52f9232feab4608abd5604dc8ca1daeaa55dd015414|frozenset({in(butter_1,basket_1_contain_region),in(ketchup_1,basket_1_contain_region),in(orange_juice_1,basket_1_contain_region),in(tomato_sauce_1,basket_1_contain_region)})
COMPOSEOBJ_070	L2_long_milk_beside_ketchup_4_to_basket	4	true	false	libero_10;libero_object	302;305;310;306	LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket;pick_up_the_cream_cheese_and_place_it_in_the_basket;pick_up_the_ketchup_and_place_it_in_the_basket;pick_up_the_orange_juice_and_place_it_in_the_basket;pick_up_the_tomato_sauce_and_place_it_in_the_basket	put both the alphabet soup and the tomato sauce in the basket | Pick the cream cheese and place it in the basket | Pick the ketchup and place it in the basket | Pick the orange juice and place it in the basket | Pick the tomato sauce and place it in the basket	Put the cream cheese box in the basket, then put the ketchup in the basket, then put the orange juice in the basket, and finally put the tomato sauce in the basket.	in(cream_cheese_1, basket_1_contain_region); in(ketchup_1, basket_1_contain_region); in(orange_juice_1, basket_1_contain_region); in(tomato_sauce_1, basket_1_contain_region)	long_scene2_milk_beside_ketchup	Milk is retained as a distractor but relocated beside ketchup, outside the central approach corridor where COMP_209 repeatedly toppled it. | Milk region is (-0.265, -0.065, -0.235, -0.035); ketchup remains at its original LIBERO-10 Scene 2 pose. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ.	5	8	comparison_png/COMPOSEOBJ_070__put_the_cream_cheese_box_in_the_basket_then_put_the_ketchup_in_the_basket_then_put_the_orange_juice_in_the_basket_and_finally_put_the_tomato_sauce_in.png	tasks/composeobj_070__put_the_cream_cheese_box_in_the_basket_then_put_the_ketchup_in_the_basket_then_put_the_orange_juice_in_the_basket_and_finally_put_the_tomato_sauce_in	composition|25bbbecd7350b1a47ff6f52f9232feab4608abd5604dc8ca1daeaa55dd015414|frozenset({in(cream_cheese_1,basket_1_contain_region),in(ketchup_1,basket_1_contain_region),in(orange_juice_1,basket_1_contain_region),in(tomato_sauce_1,basket_1_contain_region)})
COMPOSEOBJ_071	L3_compose155_prefix_then_append_fourth	4	true	true	libero_10;libero_object	301;307;306;302	LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket;pick_up_the_alphabet_soup_and_place_it_in_the_basket;pick_up_the_butter_and_place_it_in_the_basket;pick_up_the_tomato_sauce_and_place_it_in_the_basket;pick_up_the_cream_cheese_and_place_it_in_the_basket	put both the alphabet soup and the tomato sauce in the basket | Pick the alphabet soup and place it in the basket | Pick the butter and place it in the basket | Pick the tomato sauce and place it in the basket | Pick the cream cheese and place it in the basket	Put the alphabet soup in the basket, then put the butter in the basket, then put the tomato sauce in the basket, and finally put the cream cheese box in the basket.	in(alphabet_soup_1, basket_1_contain_region); in(butter_1, basket_1_contain_region); in(tomato_sauce_1, basket_1_contain_region); in(cream_cheese_1, basket_1_contain_region)	long_scene2_compose155_exact_states_ordered_append	Exact milk-removed COMPOSE_155 physical scene and its five init states are reused. | The successful COMPOSE_155 prefix (alphabet soup -> butter -> tomato sauce) is completed before appending cream cheese box. | The same unordered four-object identity previously scored 0/5; this task isolates prefix-preserving execution order. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ.	5	8	comparison_png/COMPOSEOBJ_071__put_the_alphabet_soup_in_the_basket_then_put_the_butter_in_the_basket_then_put_the_tomato_sauce_in_the_basket_and_finally_put_the_cream_cheese_box_in.png	tasks/composeobj_071__put_the_alphabet_soup_in_the_basket_then_put_the_butter_in_the_basket_then_put_the_tomato_sauce_in_the_basket_and_finally_put_the_cream_cheese_box_in	composition|16d60b6417ebeed74645d67ef8834e2dfb629ef82039d216f1f056fba6095708|frozenset({in(alphabet_soup_1,basket_1_contain_region),in(butter_1,basket_1_contain_region),in(cream_cheese_1,basket_1_contain_region),in(tomato_sauce_1,basket_1_contain_region)})
COMPOSEOBJ_072	L3_compose155_prefix_then_append_fourth	4	true	true	libero_10;libero_object	301;307;306;305	LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket;pick_up_the_alphabet_soup_and_place_it_in_the_basket;pick_up_the_butter_and_place_it_in_the_basket;pick_up_the_tomato_sauce_and_place_it_in_the_basket;pick_up_the_ketchup_and_place_it_in_the_basket	put both the alphabet soup and the tomato sauce in the basket | Pick the alphabet soup and place it in the basket | Pick the butter and place it in the basket | Pick the tomato sauce and place it in the basket | Pick the ketchup and place it in the basket	Put the alphabet soup in the basket, then put the butter in the basket, then put the tomato sauce in the basket, and finally put the ketchup in the basket.	in(alphabet_soup_1, basket_1_contain_region); in(butter_1, basket_1_contain_region); in(tomato_sauce_1, basket_1_contain_region); in(ketchup_1, basket_1_contain_region)	long_scene2_compose155_exact_states_ordered_append	Exact milk-removed COMPOSE_155 physical scene and its five init states are reused. | The successful COMPOSE_155 prefix (alphabet soup -> butter -> tomato sauce) is completed before appending ketchup. | The same unordered four-object identity previously scored 0/5; this task isolates prefix-preserving execution order. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ.	5	8	comparison_png/COMPOSEOBJ_072__put_the_alphabet_soup_in_the_basket_then_put_the_butter_in_the_basket_then_put_the_tomato_sauce_in_the_basket_and_finally_put_the_ketchup_in_the_baske.png	tasks/composeobj_072__put_the_alphabet_soup_in_the_basket_then_put_the_butter_in_the_basket_then_put_the_tomato_sauce_in_the_basket_and_finally_put_the_ketchup_in_the_baske	composition|16d60b6417ebeed74645d67ef8834e2dfb629ef82039d216f1f056fba6095708|frozenset({in(alphabet_soup_1,basket_1_contain_region),in(butter_1,basket_1_contain_region),in(ketchup_1,basket_1_contain_region),in(tomato_sauce_1,basket_1_contain_region)})
COMPOSEOBJ_073	L3_compose155_prefix_then_append_fourth	4	true	true	libero_10;libero_object	301;307;306;310	LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket;pick_up_the_alphabet_soup_and_place_it_in_the_basket;pick_up_the_butter_and_place_it_in_the_basket;pick_up_the_tomato_sauce_and_place_it_in_the_basket;pick_up_the_orange_juice_and_place_it_in_the_basket	put both the alphabet soup and the tomato sauce in the basket | Pick the alphabet soup and place it in the basket | Pick the butter and place it in the basket | Pick the tomato sauce and place it in the basket | Pick the orange juice and place it in the basket	Put the alphabet soup in the basket, then put the butter in the basket, then put the tomato sauce in the basket, and finally put the orange juice in the basket.	in(alphabet_soup_1, basket_1_contain_region); in(butter_1, basket_1_contain_region); in(tomato_sauce_1, basket_1_contain_region); in(orange_juice_1, basket_1_contain_region)	long_scene2_compose155_exact_states_ordered_append	Exact milk-removed COMPOSE_155 physical scene and its five init states are reused. | The successful COMPOSE_155 prefix (alphabet soup -> butter -> tomato sauce) is completed before appending orange juice. | The same unordered four-object identity previously scored 0/5; this task isolates prefix-preserving execution order. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ.	5	8	comparison_png/COMPOSEOBJ_073__put_the_alphabet_soup_in_the_basket_then_put_the_butter_in_the_basket_then_put_the_tomato_sauce_in_the_basket_and_finally_put_the_orange_juice_in_the.png	tasks/composeobj_073__put_the_alphabet_soup_in_the_basket_then_put_the_butter_in_the_basket_then_put_the_tomato_sauce_in_the_basket_and_finally_put_the_orange_juice_in_the	composition|16d60b6417ebeed74645d67ef8834e2dfb629ef82039d216f1f056fba6095708|frozenset({in(alphabet_soup_1,basket_1_contain_region),in(butter_1,basket_1_contain_region),in(orange_juice_1,basket_1_contain_region),in(tomato_sauce_1,basket_1_contain_region)})
COMPOSEOBJ_074	O1_object_milk_first_3_to_basket	3	true	true	libero_object	308;301;303	pick_up_the_alphabet_soup_and_place_it_in_the_basket;pick_up_the_milk_and_place_it_in_the_basket;pick_up_the_salad_dressing_and_place_it_in_the_basket	Pick the alphabet soup and place it in the basket | Pick the milk and place it in the basket | Pick the salad dressing and place it in the basket	First put the milk in the basket, then put the alphabet soup in the basket, and finally put the salad dressing in the basket.	in(milk_1, basket_1_contain_region); in(alphabet_soup_1, basket_1_contain_region); in(salad_dressing_1, basket_1_contain_region)	object_stock_milk_first_pick_up_the_alphabet_soup_and_place_it_in_the_basket_3	Sequence diagnostic in an original LIBERO-Object layout: milk is removed first before the remaining two or three picks. | The physical scene is stock; the unchanged unordered 3-step and 4-step controls already scored 0 successful tasks across 350 candidates. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ.	5	6	comparison_png/COMPOSEOBJ_074__first_put_the_milk_in_the_basket_then_put_the_alphabet_soup_in_the_basket_and_finally_put_the_salad_dressing_in_the_basket.png	tasks/composeobj_074__first_put_the_milk_in_the_basket_then_put_the_alphabet_soup_in_the_basket_and_finally_put_the_salad_dressing_in_the_basket	composition|6f539a70682318de1f02e5e48d0094b8430bdd78cbc718ac1e7c89a9f51197fb|frozenset({in(alphabet_soup_1,basket_1_contain_region),in(milk_1,basket_1_contain_region),in(salad_dressing_1,basket_1_contain_region)})
COMPOSEOBJ_075	O1_object_milk_first_3_to_basket	3	true	true	libero_object	308;301;302	pick_up_the_alphabet_soup_and_place_it_in_the_basket;pick_up_the_milk_and_place_it_in_the_basket;pick_up_the_cream_cheese_and_place_it_in_the_basket	Pick the alphabet soup and place it in the basket | Pick the milk and place it in the basket | Pick the cream cheese and place it in the basket	First put the milk in the basket, then put the alphabet soup in the basket, and finally put the cream cheese box in the basket.	in(milk_1, basket_1_contain_region); in(alphabet_soup_1, basket_1_contain_region); in(cream_cheese_1, basket_1_contain_region)	object_stock_milk_first_pick_up_the_alphabet_soup_and_place_it_in_the_basket_3	Sequence diagnostic in an original LIBERO-Object layout: milk is removed first before the remaining two or three picks. | The physical scene is stock; the unchanged unordered 3-step and 4-step controls already scored 0 successful tasks across 350 candidates. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ.	5	6	comparison_png/COMPOSEOBJ_075__first_put_the_milk_in_the_basket_then_put_the_alphabet_soup_in_the_basket_and_finally_put_the_cream_cheese_box_in_the_basket.png	tasks/composeobj_075__first_put_the_milk_in_the_basket_then_put_the_alphabet_soup_in_the_basket_and_finally_put_the_cream_cheese_box_in_the_basket	composition|6f539a70682318de1f02e5e48d0094b8430bdd78cbc718ac1e7c89a9f51197fb|frozenset({in(alphabet_soup_1,basket_1_contain_region),in(cream_cheese_1,basket_1_contain_region),in(milk_1,basket_1_contain_region)})
COMPOSEOBJ_076	O1_object_milk_first_3_to_basket	3	true	true	libero_object	308;301;306	pick_up_the_alphabet_soup_and_place_it_in_the_basket;pick_up_the_milk_and_place_it_in_the_basket;pick_up_the_tomato_sauce_and_place_it_in_the_basket	Pick the alphabet soup and place it in the basket | Pick the milk and place it in the basket | Pick the tomato sauce and place it in the basket	First put the milk in the basket, then put the alphabet soup in the basket, and finally put the tomato sauce in the basket.	in(milk_1, basket_1_contain_region); in(alphabet_soup_1, basket_1_contain_region); in(tomato_sauce_1, basket_1_contain_region)	object_stock_milk_first_pick_up_the_alphabet_soup_and_place_it_in_the_basket_3	Sequence diagnostic in an original LIBERO-Object layout: milk is removed first before the remaining two or three picks. | The physical scene is stock; the unchanged unordered 3-step and 4-step controls already scored 0 successful tasks across 350 candidates. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ.	5	6	comparison_png/COMPOSEOBJ_076__first_put_the_milk_in_the_basket_then_put_the_alphabet_soup_in_the_basket_and_finally_put_the_tomato_sauce_in_the_basket.png	tasks/composeobj_076__first_put_the_milk_in_the_basket_then_put_the_alphabet_soup_in_the_basket_and_finally_put_the_tomato_sauce_in_the_basket	composition|6f539a70682318de1f02e5e48d0094b8430bdd78cbc718ac1e7c89a9f51197fb|frozenset({in(alphabet_soup_1,basket_1_contain_region),in(milk_1,basket_1_contain_region),in(tomato_sauce_1,basket_1_contain_region)})
COMPOSEOBJ_077	O1_object_milk_first_3_to_basket	3	true	true	libero_object	308;301;307	pick_up_the_alphabet_soup_and_place_it_in_the_basket;pick_up_the_milk_and_place_it_in_the_basket;pick_up_the_butter_and_place_it_in_the_basket	Pick the alphabet soup and place it in the basket | Pick the milk and place it in the basket | Pick the butter and place it in the basket	First put the milk in the basket, then put the alphabet soup in the basket, and finally put the butter in the basket.	in(milk_1, basket_1_contain_region); in(alphabet_soup_1, basket_1_contain_region); in(butter_1, basket_1_contain_region)	object_stock_milk_first_pick_up_the_alphabet_soup_and_place_it_in_the_basket_3	Sequence diagnostic in an original LIBERO-Object layout: milk is removed first before the remaining two or three picks. | The physical scene is stock; the unchanged unordered 3-step and 4-step controls already scored 0 successful tasks across 350 candidates. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ.	5	6	comparison_png/COMPOSEOBJ_077__first_put_the_milk_in_the_basket_then_put_the_alphabet_soup_in_the_basket_and_finally_put_the_butter_in_the_basket.png	tasks/composeobj_077__first_put_the_milk_in_the_basket_then_put_the_alphabet_soup_in_the_basket_and_finally_put_the_butter_in_the_basket	composition|6f539a70682318de1f02e5e48d0094b8430bdd78cbc718ac1e7c89a9f51197fb|frozenset({in(alphabet_soup_1,basket_1_contain_region),in(butter_1,basket_1_contain_region),in(milk_1,basket_1_contain_region)})
COMPOSEOBJ_078	O1_object_milk_first_3_to_basket	3	true	true	libero_object	308;303;302	pick_up_the_alphabet_soup_and_place_it_in_the_basket;pick_up_the_milk_and_place_it_in_the_basket;pick_up_the_salad_dressing_and_place_it_in_the_basket;pick_up_the_cream_cheese_and_place_it_in_the_basket	Pick the alphabet soup and place it in the basket | Pick the milk and place it in the basket | Pick the salad dressing and place it in the basket | Pick the cream cheese and place it in the basket	First put the milk in the basket, then put the salad dressing in the basket, and finally put the cream cheese box in the basket.	in(milk_1, basket_1_contain_region); in(salad_dressing_1, basket_1_contain_region); in(cream_cheese_1, basket_1_contain_region)	object_stock_milk_first_pick_up_the_alphabet_soup_and_place_it_in_the_basket_3	Sequence diagnostic in an original LIBERO-Object layout: milk is removed first before the remaining two or three picks. | The physical scene is stock; the unchanged unordered 3-step and 4-step controls already scored 0 successful tasks across 350 candidates. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ.	5	6	comparison_png/COMPOSEOBJ_078__first_put_the_milk_in_the_basket_then_put_the_salad_dressing_in_the_basket_and_finally_put_the_cream_cheese_box_in_the_basket.png	tasks/composeobj_078__first_put_the_milk_in_the_basket_then_put_the_salad_dressing_in_the_basket_and_finally_put_the_cream_cheese_box_in_the_basket	composition|6f539a70682318de1f02e5e48d0094b8430bdd78cbc718ac1e7c89a9f51197fb|frozenset({in(cream_cheese_1,basket_1_contain_region),in(milk_1,basket_1_contain_region),in(salad_dressing_1,basket_1_contain_region)})
COMPOSEOBJ_079	O1_object_milk_first_3_to_basket	3	true	true	libero_object	308;303;306	pick_up_the_alphabet_soup_and_place_it_in_the_basket;pick_up_the_milk_and_place_it_in_the_basket;pick_up_the_salad_dressing_and_place_it_in_the_basket;pick_up_the_tomato_sauce_and_place_it_in_the_basket	Pick the alphabet soup and place it in the basket | Pick the milk and place it in the basket | Pick the salad dressing and place it in the basket | Pick the tomato sauce and place it in the basket	First put the milk in the basket, then put the salad dressing in the basket, and finally put the tomato sauce in the basket.	in(milk_1, basket_1_contain_region); in(salad_dressing_1, basket_1_contain_region); in(tomato_sauce_1, basket_1_contain_region)	object_stock_milk_first_pick_up_the_alphabet_soup_and_place_it_in_the_basket_3	Sequence diagnostic in an original LIBERO-Object layout: milk is removed first before the remaining two or three picks. | The physical scene is stock; the unchanged unordered 3-step and 4-step controls already scored 0 successful tasks across 350 candidates. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ.	5	6	comparison_png/COMPOSEOBJ_079__first_put_the_milk_in_the_basket_then_put_the_salad_dressing_in_the_basket_and_finally_put_the_tomato_sauce_in_the_basket.png	tasks/composeobj_079__first_put_the_milk_in_the_basket_then_put_the_salad_dressing_in_the_basket_and_finally_put_the_tomato_sauce_in_the_basket	composition|6f539a70682318de1f02e5e48d0094b8430bdd78cbc718ac1e7c89a9f51197fb|frozenset({in(milk_1,basket_1_contain_region),in(salad_dressing_1,basket_1_contain_region),in(tomato_sauce_1,basket_1_contain_region)})
